"","Date","DateTime","isCar","Municipality_Code","Reason","Count"
"371",2012-02-01,2012-02-01 01:30:00,"1","0191","Other Reason",1
"372",2012-02-01,2012-02-01 03:35:00,"1","0187","Technical Malfunctioning",1
"373",2012-02-01,2012-02-01 05:23:00,"1","2085","Other Reason",1
"374",2012-02-01,2012-02-01 15:29:00,"0","1480","Technical Malfunctioning",1
"375",2012-02-01,2012-02-01 17:59:00,"0","0127","Arson",1
"376",2012-02-01,2012-02-01 18:11:00,"1","0191","Technical Malfunctioning",1
"377",2012-02-01,2012-02-01 21:50:00,"1","2583","Other Reason",1
"378",2012-02-01,2012-02-01 22:12:00,"1","1485","Other Reason",1
"379",2012-02-01,2012-02-01 22:35:00,"0","1430","Other Reason",1
"380",2012-02-01,2012-02-01 22:43:00,"0","1880","Technical Malfunctioning",1
"381",2012-02-01,2012-02-01 23:38:00,"1","1980","Technical Malfunctioning",1
"382",2012-02-02,2012-02-02 01:31:00,"0","0581","Other Reason",1
"383",2012-02-02,2012-02-02 06:55:00,"0","1880","Other Reason",1
"384",2012-02-02,2012-02-02 07:21:00,"0","0187","Other Reason",1
"385",2012-02-02,2012-02-02 07:26:00,"0","1442","Other Reason",1
"386",2012-02-02,2012-02-02 08:24:00,"0","0180","Technical Malfunctioning",1
"387",2012-02-02,2012-02-02 13:20:00,"1","0180","Other Reason",1
"388",2012-02-02,2012-02-02 14:17:00,"1","0115","Other Reason",1
"389",2012-02-02,2012-02-02 16:13:00,"1","2482","Technical Malfunctioning",1
"390",2012-02-02,2012-02-02 17:22:00,"1","0880","Technical Malfunctioning",1
"391",2012-02-02,2012-02-02 18:47:00,"1","2523","Technical Malfunctioning",1
"392",2012-02-02,2012-02-02 22:13:00,"1","1480","Arson",1
"393",2012-02-02,2012-02-02 22:43:00,"1","0127","Other Reason",1
"394",2012-02-02,2012-02-02 23:33:00,"1","0180","Arson",1
"395",2012-02-03,2012-02-03 01:44:00,"1","0180","Arson",1
"396",2012-02-03,2012-02-03 02:09:00,"1","0461","Other Reason",1
"397",2012-02-03,2012-02-03 02:48:00,"1","2180","Arson",1
"398",2012-02-03,2012-02-03 05:48:00,"1","0115","Other Reason",1
"399",2012-02-03,2012-02-03 07:03:00,"0","0780","Technical Malfunctioning",1
"400",2012-02-03,2012-02-03 07:56:00,"1","1488","Arson",1
"401",2012-02-03,2012-02-03 08:08:00,"1","2303","Other Reason",1
"402",2012-02-03,2012-02-03 09:56:00,"1","1880","Technical Malfunctioning",1
"403",2012-02-03,2012-02-03 11:43:00,"1","0117","Technical Malfunctioning",1
"404",2012-02-03,2012-02-03 13:05:00,"1","1782","Other Reason",1
"405",2012-02-03,2012-02-03 13:17:00,"1","0123","Other Reason",1
"406",2012-02-03,2012-02-03 13:45:00,"1","0191","Other Reason",1
"407",2012-02-03,2012-02-03 15:27:00,"0","0115","Other Reason",1
"408",2012-02-03,2012-02-03 15:40:00,"1","1280","Other Reason",1
"409",2012-02-03,2012-02-03 19:57:00,"1","0180","Other Reason",1
"410",2012-02-03,2012-02-03 22:07:00,"0","2121","Other Reason",1
"411",2012-02-04,2012-02-04 01:12:00,"0","0683","Other Reason",1
"412",2012-02-04,2012-02-04 01:44:00,"1","0380","Arson",1
"413",2012-02-04,2012-02-04 03:59:00,"1","1080","Other Reason",1
"414",2012-02-04,2012-02-04 05:13:00,"1","2580","Technical Malfunctioning",1
"415",2012-02-04,2012-02-04 09:30:00,"1","1402","Other Reason",1
"416",2012-02-04,2012-02-04 12:03:00,"0","0163","Other Reason",1
"417",2012-02-04,2012-02-04 12:35:00,"1","0180","Other Reason",1
"418",2012-02-04,2012-02-04 14:43:00,"1","1782","Other Reason",1
"419",2012-02-04,2012-02-04 14:44:00,"1","2580","Other Reason",1
"420",2012-02-04,2012-02-04 23:37:00,"1","1283","Other Reason",1
"421",2012-02-05,2012-02-05 00:45:00,"1","1283","Other Reason",1
"422",2012-02-05,2012-02-05 04:21:00,"1","1283","Other Reason",1
"423",2012-02-05,2012-02-05 05:15:00,"1","1283","Other Reason",1
"424",2012-02-05,2012-02-05 15:12:00,"1","2482","Other Reason",1
"425",2012-02-05,2012-02-05 17:32:00,"1","1293","Technical Malfunctioning",1
"426",2012-02-05,2012-02-05 17:46:00,"0","0580","Technical Malfunctioning",1
"427",2012-02-05,2012-02-05 17:57:00,"1","0486","Technical Malfunctioning",1
"428",2012-02-05,2012-02-05 18:22:00,"1","1764","Technical Malfunctioning",1
"429",2012-02-05,2012-02-05 20:06:00,"1","1277","Other Reason",1
"430",2012-02-06,2012-02-06 01:34:00,"1","1883","Arson",1
"431",2012-02-06,2012-02-06 05:40:00,"1","0136","Other Reason",1
"432",2012-02-06,2012-02-06 07:01:00,"0","1983","Technical Malfunctioning",1
"433",2012-02-06,2012-02-06 13:10:00,"0","1283","Technical Malfunctioning",1
"434",2012-02-06,2012-02-06 19:53:00,"1","1280","Arson",1
"435",2012-02-06,2012-02-06 22:35:00,"1","2514","Technical Malfunctioning",1
"436",2012-02-07,2012-02-07 00:32:00,"1","1480","Arson",1
"437",2012-02-07,2012-02-07 02:04:00,"1","2514","Technical Malfunctioning",1
"438",2012-02-07,2012-02-07 02:50:00,"1","1481","Other Reason",1
"439",2012-02-07,2012-02-07 02:59:00,"1","0182","Other Reason",1
"440",2012-02-07,2012-02-07 04:54:00,"1","1275","Arson",1
"441",2012-02-07,2012-02-07 06:28:00,"0","2281","Other Reason",1
"442",2012-02-07,2012-02-07 07:00:00,"0","1415","Technical Malfunctioning",1
"443",2012-02-07,2012-02-07 12:02:00,"1","0180","Other Reason",1
"444",2012-02-07,2012-02-07 12:06:00,"0","1496","Other Reason",1
"445",2012-02-07,2012-02-07 12:49:00,"0","0180","Technical Malfunctioning",1
"446",2012-02-07,2012-02-07 17:19:00,"1","0486","Technical Malfunctioning",1
"447",2012-02-07,2012-02-07 19:08:00,"0","1980","Other Reason",1
"448",2012-02-07,2012-02-07 20:39:00,"1","1383","Other Reason",1
"449",2012-02-07,2012-02-07 21:49:00,"1","1466","Other Reason",1
"450",2012-02-07,2012-02-07 22:00:00,"0","2580","Other Reason",1
"451",2012-02-08,2012-02-08 01:34:00,"1","1494","Arson",1
"452",2012-02-08,2012-02-08 01:35:00,"1","1280","Arson",1
"453",2012-02-08,2012-02-08 02:10:00,"1","1494","Arson",1
"454",2012-02-08,2012-02-08 03:33:00,"1","1883","Arson",1
"455",2012-02-08,2012-02-08 05:21:00,"1","2084","Other Reason",1
"456",2012-02-08,2012-02-08 11:25:00,"1","2262","Technical Malfunctioning",1
"457",2012-02-08,2012-02-08 22:48:00,"1","1980","Arson",1
"458",2012-02-08,2012-02-08 23:44:00,"1","0319","Arson",1
"459",2012-02-09,2012-02-09 00:46:00,"1","1480","Arson",1
"460",2012-02-09,2012-02-09 05:47:00,"1","2281","Technical Malfunctioning",1
"461",2012-02-09,2012-02-09 05:49:00,"1","1980","Other Reason",1
"462",2012-02-09,2012-02-09 06:06:00,"0","0380","Other Reason",1
"463",2012-02-09,2012-02-09 08:41:00,"1","2580","Other Reason",1
"464",2012-02-09,2012-02-09 09:44:00,"1","1292","Other Reason",1
"465",2012-02-09,2012-02-09 14:05:00,"1","2510","Technical Malfunctioning",1
"466",2012-02-09,2012-02-09 17:15:00,"1","2581","Technical Malfunctioning",1
"467",2012-02-09,2012-02-09 17:25:00,"0","1380","Other Reason",1
"468",2012-02-09,2012-02-09 18:06:00,"1","2180","Technical Malfunctioning",1
"469",2012-02-09,2012-02-09 21:11:00,"1","0180","Other Reason",1
"470",2012-02-09,2012-02-09 21:52:00,"1","1980","Other Reason",1
"471",2012-02-09,2012-02-09 23:41:00,"1","1907","Arson",1
"472",2012-02-09,2012-02-09 23:53:00,"1","0780","Arson",1
"473",2012-02-10,2012-02-10 02:37:00,"1","0181","Other Reason",1
"474",2012-02-10,2012-02-10 02:38:00,"1","2260","Other Reason",1
"475",2012-02-10,2012-02-10 05:02:00,"1","1730","Other Reason",1
"476",2012-02-10,2012-02-10 05:02:00,"1","2282","Technical Malfunctioning",1
"477",2012-02-10,2012-02-10 06:30:00,"1","2282","Technical Malfunctioning",1
"478",2012-02-10,2012-02-10 10:00:00,"1","2180","Technical Malfunctioning",1
"479",2012-02-10,2012-02-10 10:42:00,"0","1880","Technical Malfunctioning",1
"480",2012-02-10,2012-02-10 11:10:00,"1","1980","Other Reason",1
"481",2012-02-10,2012-02-10 11:11:00,"1","1283","Other Reason",1
"482",2012-02-10,2012-02-10 17:12:00,"1","0685","Technical Malfunctioning",1
"483",2012-02-10,2012-02-10 17:57:00,"1","0781","Technical Malfunctioning",1
"484",2012-02-10,2012-02-10 17:57:00,"0","1490","Technical Malfunctioning",1
"485",2012-02-10,2012-02-10 18:17:00,"0","1491","Other Reason",1
"486",2012-02-10,2012-02-10 19:55:00,"1","0380","Technical Malfunctioning",1
"487",2012-02-10,2012-02-10 20:14:00,"1","0127","Arson",1
"488",2012-02-10,2012-02-10 22:49:00,"1","1480","Arson",1
"489",2012-02-10,2012-02-10 23:07:00,"1","0123","Other Reason",1
"490",2012-02-11,2012-02-11 02:50:00,"1","1283","Other Reason",1
"491",2012-02-11,2012-02-11 03:06:00,"1","0138","Other Reason",1
"492",2012-02-11,2012-02-11 17:23:00,"1","2184","Technical Malfunctioning",1
"493",2012-02-11,2012-02-11 23:08:00,"1","0180","Arson",1
"494",2012-02-12,2012-02-12 00:43:00,"1","0114","Arson",1
"495",2012-02-12,2012-02-12 02:18:00,"1","1290","Arson",1
"496",2012-02-12,2012-02-12 02:55:00,"0","1283","Other Reason",1
"497",2012-02-12,2012-02-12 03:40:00,"1","1481","Other Reason",1
"498",2012-02-12,2012-02-12 04:35:00,"1","0484","Arson",1
"499",2012-02-12,2012-02-12 06:01:00,"1","1290","Other Reason",1
"500",2012-02-12,2012-02-12 06:28:00,"0","0486","Arson",1
"501",2012-02-12,2012-02-12 17:24:00,"1","0180","Other Reason",1
"502",2012-02-12,2012-02-12 18:32:00,"1","0180","Technical Malfunctioning",1
"503",2012-02-12,2012-02-12 20:06:00,"1","0180","Arson",1
"504",2012-02-12,2012-02-12 22:11:00,"1","2281","Other Reason",1
"505",2012-02-12,2012-02-12 23:41:00,"1","1883","Other Reason",1
"506",2012-02-12,2012-02-12 23:59:00,"1","0181","Other Reason",1
"507",2012-02-13,2012-02-13 01:00:00,"1","1401","Arson",1
"508",2012-02-13,2012-02-13 02:14:00,"1","1482","Other Reason",1
"509",2012-02-13,2012-02-13 02:42:00,"1","1480","Other Reason",1
"510",2012-02-13,2012-02-13 02:58:00,"1","0181","Other Reason",1
"511",2012-02-13,2012-02-13 04:08:00,"1","0180","Arson",1
"512",2012-02-13,2012-02-13 13:12:00,"0","1814","Technical Malfunctioning",1
"513",2012-02-13,2012-02-13 14:04:00,"1","0381","Technical Malfunctioning",1
"514",2012-02-13,2012-02-13 14:29:00,"1","1984","Other Reason",1
"515",2012-02-13,2012-02-13 17:05:00,"1","0883","Other Reason",1
"516",2012-02-13,2012-02-13 18:46:00,"0","1283","Other Reason",1
"517",2012-02-13,2012-02-13 19:55:00,"1","0486","Other Reason",1
"518",2012-02-13,2012-02-13 20:10:00,"1","2326","Technical Malfunctioning",1
"519",2012-02-13,2012-02-13 21:01:00,"1","1489","Technical Malfunctioning",1
"520",2012-02-13,2012-02-13 23:36:00,"0","2281","Other Reason",1
"521",2012-02-14,2012-02-14 00:30:00,"1","1380","Arson",1
"522",2012-02-14,2012-02-14 05:50:00,"1","1233","Technical Malfunctioning",1
"523",2012-02-14,2012-02-14 06:29:00,"0","1480","Technical Malfunctioning",1
"524",2012-02-14,2012-02-14 09:32:00,"0","1283","Other Reason",1
"525",2012-02-14,2012-02-14 14:02:00,"1","1282","Technical Malfunctioning",1
"526",2012-02-14,2012-02-14 14:53:00,"0","0120","Other Reason",1
"527",2012-02-14,2012-02-14 15:28:00,"1","1290","Technical Malfunctioning",1
"528",2012-02-14,2012-02-14 15:54:00,"1","2281","Arson",1
"529",2012-02-14,2012-02-14 19:38:00,"1","0136","Other Reason",1
"530",2012-02-14,2012-02-14 20:25:00,"1","1492","Technical Malfunctioning",1
"531",2012-02-15,2012-02-15 01:18:00,"1","1730","Other Reason",1
"532",2012-02-15,2012-02-15 04:30:00,"0","0687","Other Reason",1
"533",2012-02-15,2012-02-15 06:52:00,"1","1081","Arson",1
"534",2012-02-15,2012-02-15 12:40:00,"0","1283","Other Reason",1
"535",2012-02-15,2012-02-15 14:32:00,"0","2582","Technical Malfunctioning",1
"536",2012-02-15,2012-02-15 17:10:00,"1","0120","Technical Malfunctioning",1
"537",2012-02-15,2012-02-15 23:13:00,"1","0680","Arson",1
"538",2012-02-16,2012-02-16 04:48:00,"1","2581","Other Reason",1
"539",2012-02-16,2012-02-16 09:05:00,"1","1282","Technical Malfunctioning",1
"540",2012-02-16,2012-02-16 10:58:00,"0","1282","Technical Malfunctioning",1
"541",2012-02-16,2012-02-16 21:09:00,"1","2132","Technical Malfunctioning",1
"542",2012-02-16,2012-02-16 21:48:00,"1","1480","Other Reason",1
"543",2012-02-16,2012-02-16 22:40:00,"0","1496","Other Reason",1
"544",2012-02-17,2012-02-17 08:17:00,"1","0117","Other Reason",1
"545",2012-02-17,2012-02-17 12:22:00,"1","1480","Other Reason",1
"546",2012-02-17,2012-02-17 13:32:00,"0","0381","Technical Malfunctioning",1
"547",2012-02-17,2012-02-17 16:06:00,"1","0682","Other Reason",1
"548",2012-02-17,2012-02-17 19:43:00,"1","1273","Arson",1
"549",2012-02-17,2012-02-17 22:58:00,"0","2180","Technical Malfunctioning",1
"550",2012-02-18,2012-02-18 01:59:00,"1","0780","Arson",1
"551",2012-02-18,2012-02-18 10:05:00,"1","1761","Other Reason",1
"552",2012-02-18,2012-02-18 10:21:00,"1","0780","Technical Malfunctioning",1
"553",2012-02-18,2012-02-18 12:49:00,"1","1231","Other Reason",1
"554",2012-02-18,2012-02-18 14:56:00,"1","1861","Technical Malfunctioning",1
"555",2012-02-18,2012-02-18 20:09:00,"1","0882","Technical Malfunctioning",1
"556",2012-02-18,2012-02-18 21:45:00,"1","2180","Arson",1
"557",2012-02-18,2012-02-18 22:04:00,"1","1282","Arson",1
"558",2012-02-18,2012-02-18 22:17:00,"0","1230","Arson",1
"559",2012-02-18,2012-02-18 22:53:00,"1","0188","Technical Malfunctioning",1
"560",2012-02-18,2012-02-18 23:09:00,"1","0380","Arson",1
"561",2012-02-19,2012-02-19 00:08:00,"1","1480","Arson",1
"562",2012-02-19,2012-02-19 00:31:00,"1","0680","Other Reason",1
"563",2012-02-19,2012-02-19 02:05:00,"1","2180","Arson",1
"564",2012-02-19,2012-02-19 02:23:00,"1","1880","Other Reason",1
"565",2012-02-19,2012-02-19 04:40:00,"1","0562","Other Reason",1
"566",2012-02-19,2012-02-19 08:19:00,"0","2262","Other Reason",1
"567",2012-02-19,2012-02-19 08:53:00,"0","0480","Other Reason",1
"568",2012-02-19,2012-02-19 11:20:00,"1","0123","Arson",1
"569",2012-02-19,2012-02-19 12:59:00,"1","2182","Technical Malfunctioning",1
"570",2012-02-19,2012-02-19 15:36:00,"1","2104","Technical Malfunctioning",1
"571",2012-02-19,2012-02-19 16:50:00,"0","1283","Other Reason",1
"572",2012-02-19,2012-02-19 19:13:00,"1","1487","Technical Malfunctioning",1
"573",2012-02-19,2012-02-19 20:38:00,"1","0180","Other Reason",1
"574",2012-02-19,2012-02-19 22:29:00,"1","1480","Other Reason",1
"575",2012-02-20,2012-02-20 00:17:00,"1","0180","Arson",1
"576",2012-02-20,2012-02-20 02:47:00,"1","2081","Other Reason",1
"577",2012-02-20,2012-02-20 02:53:00,"1","1381","Arson",1
"578",2012-02-20,2012-02-20 03:02:00,"0","1280","Arson",1
"579",2012-02-20,2012-02-20 07:21:00,"1","1287","Other Reason",1
"580",2012-02-20,2012-02-20 09:44:00,"1","1277","Technical Malfunctioning",1
"581",2012-02-20,2012-02-20 10:21:00,"1","0180","Other Reason",1
"582",2012-02-20,2012-02-20 16:08:00,"1","1480","Other Reason",1
"583",2012-02-20,2012-02-20 17:04:00,"1","1480","Other Reason",1
"584",2012-02-20,2012-02-20 17:23:00,"1","1488","Other Reason",1
"585",2012-02-20,2012-02-20 18:14:00,"1","1480","Other Reason",1
"586",2012-02-20,2012-02-20 22:16:00,"1","1280","Other Reason",1
"587",2012-02-21,2012-02-21 00:28:00,"1","0127","Other Reason",1
"588",2012-02-21,2012-02-21 02:33:00,"1","1485","Technical Malfunctioning",1
"589",2012-02-21,2012-02-21 03:44:00,"1","0180","Other Reason",1
"590",2012-02-21,2012-02-21 05:40:00,"1","1384","Other Reason",1
"591",2012-02-21,2012-02-21 08:36:00,"0","0125","Other Reason",1
"592",2012-02-21,2012-02-21 15:32:00,"1","1980","Technical Malfunctioning",1
"593",2012-02-21,2012-02-21 17:39:00,"1","0380","Other Reason",1
"594",2012-02-21,2012-02-21 19:33:00,"1","0882","Other Reason",1
"595",2012-02-21,2012-02-21 21:10:00,"1","1415","Arson",1
"596",2012-02-21,2012-02-21 22:18:00,"1","1980","Arson",1
"597",2012-02-22,2012-02-22 00:26:00,"1","0183","Other Reason",1
"598",2012-02-22,2012-02-22 00:53:00,"1","0180","Other Reason",1
"599",2012-02-22,2012-02-22 01:25:00,"1","1430","Other Reason",1
"600",2012-02-22,2012-02-22 02:04:00,"1","0117","Other Reason",1
"601",2012-02-22,2012-02-22 02:21:00,"1","1480","Arson",1
"602",2012-02-22,2012-02-22 17:45:00,"1","1290","Technical Malfunctioning",1
"603",2012-02-22,2012-02-22 18:50:00,"0","0682","Other Reason",1
"604",2012-02-22,2012-02-22 20:11:00,"1","1980","Arson",1
"605",2012-02-22,2012-02-22 21:33:00,"1","1480","Arson",1
"606",2012-02-22,2012-02-22 22:14:00,"1","1490","Arson",1
"607",2012-02-23,2012-02-23 00:23:00,"1","0139","Arson",1
"608",2012-02-23,2012-02-23 15:38:00,"1","1499","Other Reason",1
"609",2012-02-23,2012-02-23 18:08:00,"1","2031","Technical Malfunctioning",1
"610",2012-02-23,2012-02-23 22:04:00,"1","1480","Arson",1
"611",2012-02-24,2012-02-24 01:07:00,"1","0180","Arson",1
"612",2012-02-24,2012-02-24 01:16:00,"1","0486","Arson",1
"613",2012-02-24,2012-02-24 05:13:00,"1","1480","Other Reason",1
"614",2012-02-24,2012-02-24 06:34:00,"1","2482","Other Reason",1
"615",2012-02-24,2012-02-24 10:19:00,"0","0680","Technical Malfunctioning",1
"616",2012-02-24,2012-02-24 10:46:00,"1","1782","Arson",1
"617",2012-02-24,2012-02-24 13:29:00,"1","0180","Arson",1
"618",2012-02-24,2012-02-24 14:33:00,"1","1490","Technical Malfunctioning",1
"619",2012-02-24,2012-02-24 17:54:00,"1","1862","Arson",1
"620",2012-02-24,2012-02-24 18:16:00,"0","2281","Other Reason",1
"621",2012-02-24,2012-02-24 18:30:00,"1","2132","Technical Malfunctioning",1
"622",2012-02-24,2012-02-24 18:32:00,"0","0484","Other Reason",1
"623",2012-02-24,2012-02-24 20:13:00,"1","1380","Other Reason",1
"624",2012-02-24,2012-02-24 21:39:00,"1","1961","Other Reason",1
"625",2012-02-24,2012-02-24 23:13:00,"1","1983","Other Reason",1
"626",2012-02-24,2012-02-24 23:42:00,"0","1280","Other Reason",1
"627",2012-02-25,2012-02-25 00:04:00,"0","1280","Arson",1
"628",2012-02-25,2012-02-25 00:23:00,"1","1880","Arson",1
"629",2012-02-25,2012-02-25 00:26:00,"1","1480","Arson",1
"630",2012-02-25,2012-02-25 17:40:00,"1","1293","Other Reason",1
"631",2012-02-25,2012-02-25 18:22:00,"0","1443","Other Reason",1
"632",2012-02-25,2012-02-25 20:03:00,"1","0380","Arson",1
"633",2012-02-25,2012-02-25 20:57:00,"1","2021","Arson",1
"634",2012-02-25,2012-02-25 21:15:00,"1","1981","Other Reason",1
"635",2012-02-25,2012-02-25 23:43:00,"1","1480","Arson",1
"636",2012-02-26,2012-02-26 01:48:00,"1","2580","Arson",1
"637",2012-02-26,2012-02-26 02:14:00,"0","0181","Other Reason",1
"638",2012-02-26,2012-02-26 04:24:00,"0","0181","Other Reason",1
"639",2012-02-26,2012-02-26 11:47:00,"1","1470","Other Reason",1
"640",2012-02-26,2012-02-26 17:41:00,"1","2180","Other Reason",1
"641",2012-02-26,2012-02-26 18:48:00,"1","0562","Other Reason",1
"642",2012-02-26,2012-02-26 20:59:00,"1","1493","Technical Malfunctioning",1
"643",2012-02-26,2012-02-26 22:17:00,"1","1780","Technical Malfunctioning",1
"644",2012-02-27,2012-02-27 00:12:00,"1","0126","Other Reason",1
"645",2012-02-27,2012-02-27 00:31:00,"1","1980","Arson",1
"646",2012-02-27,2012-02-27 01:03:00,"1","1980","Arson",1
"647",2012-02-27,2012-02-27 02:16:00,"1","1980","Arson",1
"648",2012-02-27,2012-02-27 02:29:00,"1","1280","Arson",1
"649",2012-02-27,2012-02-27 02:40:00,"1","1480","Arson",1
"650",2012-02-27,2012-02-27 04:03:00,"1","0484","Other Reason",1
"651",2012-02-27,2012-02-27 07:59:00,"1","1441","Technical Malfunctioning",1
"652",2012-02-27,2012-02-27 12:15:00,"1","2482","Technical Malfunctioning",1
"653",2012-02-27,2012-02-27 14:32:00,"1","0180","Other Reason",1
"654",2012-02-27,2012-02-27 14:55:00,"1","1490","Other Reason",1
"655",2012-02-27,2012-02-27 17:54:00,"1","1280","Technical Malfunctioning",1
"656",2012-02-27,2012-02-27 18:03:00,"1","2401","Other Reason",1
"657",2012-02-27,2012-02-27 18:26:00,"1","1407","Technical Malfunctioning",1
"658",2012-02-27,2012-02-27 20:23:00,"1","0480","Other Reason",1
"659",2012-02-27,2012-02-27 20:33:00,"0","0380","Technical Malfunctioning",1
"660",2012-02-28,2012-02-28 02:55:00,"1","1280","Arson",1
"661",2012-02-28,2012-02-28 06:17:00,"1","2161","Other Reason",1
"662",2012-02-28,2012-02-28 07:18:00,"1","0181","Other Reason",1
"663",2012-02-28,2012-02-28 10:44:00,"1","1482","Other Reason",1
"664",2012-02-28,2012-02-28 12:06:00,"1","1080","Technical Malfunctioning",1
"665",2012-02-28,2012-02-28 15:49:00,"0","1282","Other Reason",1
"666",2012-02-28,2012-02-28 19:29:00,"1","0380","Technical Malfunctioning",1
"667",2012-02-28,2012-02-28 20:38:00,"1","1981","Arson",1
"668",2012-02-28,2012-02-28 21:09:00,"1","0181","Arson",1
"669",2012-02-28,2012-02-28 22:39:00,"1","1480","Other Reason",1
"670",2012-02-29,2012-02-29 00:47:00,"1","0181","Other Reason",1
"671",2012-02-29,2012-02-29 00:58:00,"1","1257","Other Reason",1
"672",2012-02-29,2012-02-29 01:05:00,"1","0180","Arson",1
"673",2012-02-29,2012-02-29 01:26:00,"1","0380","Other Reason",1
"674",2012-02-29,2012-02-29 01:28:00,"1","0765","Other Reason",1
"675",2012-02-29,2012-02-29 01:40:00,"1","0180","Other Reason",1
"676",2012-02-29,2012-02-29 02:08:00,"1","0180","Other Reason",1
"677",2012-02-29,2012-02-29 02:40:00,"1","1487","Other Reason",1
"678",2012-02-29,2012-02-29 05:03:00,"1","1280","Technical Malfunctioning",1
"679",2012-02-29,2012-02-29 08:48:00,"1","1261","Other Reason",1
"680",2012-02-29,2012-02-29 12:51:00,"1","0581","Technical Malfunctioning",1
"681",2012-02-29,2012-02-29 13:20:00,"0","1961","Technical Malfunctioning",1
"682",2012-02-29,2012-02-29 23:23:00,"1","1280","Other Reason",1
"683",2012-03-01,2012-03-01 00:01:00,"0","0482","Other Reason",1
"684",2012-03-01,2012-03-01 02:37:00,"1","2380","Other Reason",1
"685",2012-03-01,2012-03-01 12:41:00,"1","1421","Technical Malfunctioning",1
